comuna;comuna_servel;region;ud;dto;cir;X04alc_cd_v;X04alc_cd_p;X04alc_ci_v;X04alc_ci_p;X04alc_iz_v;X04alc_iz_p;X04alc_ot_v;X04alc_ot_p;X04con_cd_v;X04con_cd_p;X04con_ci_v;X04con_ci_p;X04con_iz_v;X04con_iz_p;X04con_ot_v;X04con_ot_p;X08alc_cd_v;X08alc_cd_p;X08alc_ci_v;X08alc_ci_p;X08alc_iz_v;X08alc_iz_p;X08alc_ot_v;X08alc_ot_p;X08con_cd_v;X08con_cd_p;X08con_ci_v;X08con_ci_p;X08con_iz_v;X08con_iz_p;X08con_ot_v;X08con_ot_p;X12alc_cd_v;X12alc_cd_p;X12alc_ci_v;X12alc_ci_p;X12alc_iz_v;X12alc_iz_p;X12alc_ot_v;X12alc_ot_p;X12con_cd_v;X12con_cd_p;X12con_ci_v;X12con_ci_p;X12con_iz_v;X12con_iz_p;X12con_ot_v;X12con_ot_p;X13dip_cd_v;X13dip_cd_p;X13dip_ci_v;X13dip_ci_p;X13dip_iz_v;X13dip_iz_p;X13dip_ot_v;X13dip_ot_p;X13sen_cd_v;X13sen_cd_p;X13sen_ci_v;X13sen_ci_p;X13sen_iz_v;X13sen_iz_p;X13sen_ot_v;X13sen_ot_p;X16alc_cd_v;X16alc_cd_p;X16alc_ci_v;X16alc_ci_p;X16alc_iz_v;X16alc_iz_p;X16alc_ot_v;X16alc_ot_p;X16con_cd_v;X16con_cd_p;X16con_ci_v;X16con_ci_p;X16con_iz_v;X16con_iz_p;X16con_ot_v;X16con_ot_p;X17dip_cd_v;X17dip_cd_p;X17dip_ci_v;X17dip_ci_p;X17dip_iz_v;X17dip_iz_p;X17dip_ot_v;X17dip_ot_p;X17sen_cd_v;X17sen_cd_p;X17sen_ci_v;X17sen_ci_p;X17sen_iz_v;X17sen_iz_p;X17sen_ot_v;X17sen_ot_p;X13pr1_cd_v;X13pr1_cd_p;X13pr1_ci_v;X13pr1_ci_p;X13pr1_iz_v;X13pr1_iz_p;X13p17_ot_v;X13pr1_ot_p;X13pr2_cd_v;X13pr2_cd_p;X13pr2_ci_v;X13pr2_ci_p;X13pr2_iz_v;X13pr2_iz_p;X13p17_ot_v;X13pr2_ot_p;X17pr1_cd_v;X17pr1_cd_p;X17pr1_ci_v;X17pr1_ci_p;X17pr1_iz_v;X17pr1_iz_p;X17pr1_ot_v;X17pr1_ot_p;X17pr2_cd_v;X17pr2_cd_p;X17pr2_ci_v;X17pr2_ci_p;X17pr2_iz_v;X17pr2_iz_p;X17pr2_ot_v;X17pr2_ot_p;X09pr1_cd_v;X09pr1_cd_p;X09pr1_ci_v;X09pr1_ci_p;X09pr1_iz_v;X09pr1_iz_p;X09pr1_ot_v;X09pr1_ot_p
Isla de Pascua;ISLA DE PASCUA;Valparaíso;115;7;6;702;0.4114888628;1004;0.5885111372;0;0;0;0;635;0.3825301205;806;0.4855421687;219;0.1319277108;0;0;701;0.3791238507;868;0.4694429421;64;0.03461330449;216;0.1168199027;523;0.2884721456;1071;0.5907335907;219;0.1207942637;0;0;413;0.174556213;630;0.2662721893;1013;0.4281487743;310;0.1310228233;446;0.1921585523;964;0.4153382163;626;0.2697113313;285;0.1227919;347;0.2213010204;662;0.4221938776;364;0.2321428571;195;0.1243622449;;;;;;;;;245;0.102897942;0;0;1328;0.557748845;808;0.3393532129;1098;0.470437018;1034;0.4430162811;161;0.06898029135;41;0.0175664096;1135;0.6656891496;275;0.1612903226;262;0.1536656891;33;0.01935483871;0;;0;;0;;0;;345;0.1855836471;841;0.4523937601;437;0.2350726197;236;;415;0.3078635015;933;0.6921364985;;0;;0;649;0.3360952874;475;0.2459865355;807;0.4179181771;;0;719;0.416087963;1009;0.583912037;;0;;0;872;0.4525168656;502;0.2605085625;553;0.2869745719;0;0
Juan Fernández;JUAN FERNANDEZ;Valparaíso;116;7;6;211;0.5382653061;181;0.4617346939;0;0;0;0;208;0.5306122449;184;0.4693877551;0;0;0;0;285;0.5711422846;51;0.1022044088;0;0;163;0.3266533066;211;0.4203187251;289;0.5756972112;2;0.003984063745;0;0;230;0.4554455446;7;0.01386138614;268;0.5306930693;0;0;245;0.4851485149;25;0.0495049505;235;0.4653465347;0;0;73;0.3093220339;86;0.3644067797;50;0.2118644068;27;0.1144067797;;;;;;;;;270;0.5113636364;0;0;258;0.4886363636;0;0;241;0.4564393939;37;0.07007575758;250;0.4734848485;0;0;113;0.4296577947;90;0.3422053232;53;0.2015209125;7;0.02661596958;148;0.552238806;70;0.2611940299;38;0.1417910448;12;0.0447761194;73;0.2664233577;108;0.3941605839;76;0.2773722628;17;;93;0.3842975207;149;0.6157024793;;0;;0;134;0.4451827243;63;0.2093023256;104;0.3455149502;;0;149;0.4806451613;161;0.5193548387;;0;;0;204;0.5062034739;45;0.111662531;154;0.382133995;0;0
Valparaíso;VALPARAISO;Valparaíso;333;7;6;46266;0.3779747559;63230;0.5165638659;12909;0.1054613782;0;0;49806;0.4230419678;52319;0.4443868754;15608;0.1325711568;0;0;54454;0.4498434544;51207;0.4230200494;9437;0.07795887684;5953;0.04917761935;41327;0.3676877497;49402;0.4395313042;16998;0.1512317944;4670;0.04154915167;40210;0.460432149;30723;0.3517994756;6373;0.07297523216;10025;0.1147931433;27296;0.3264407955;43046;0.5147996221;9225;0.1103244556;4050;0.04843512683;38003;0.3330704038;54994;0.4819849429;13693;0.120009816;7409;0.06493483729;;;;;;;;;19443;0.225494062;19318;0.2240443496;1104;0.01280385971;46359;0.5376577287;23010;0.2920977467;32856;0.4170866392;20139;0.2556521739;2770;0.03516344018;31816;0.2956272881;30687;0.2851368679;42159;0.3917321737;2960;0.02750367025;34017;0.3056224394;39594;0.3557284554;29999;0.2695231079;7694;0.06912599727;26386;0.2199053239;52966;0.4414274761;25914;0.2159715972;14722;;35284;0.3617424825;62255;0.6382575175;;0;;0;40262;0.3383276052;28097;0.2361032915;50644;0.4255691033;;0;52794;0.4448620181;65881;0.5551379819;;0;;0;59217;0.4338623176;32659;0.239281109;44612;0.3268565735;0;0
Concón;CONCON;Valparaíso;64;7;6;2696;0.1914364837;5095;0.3617837109;283;0.02009515018;6009;0.4266846553;3250;0.2384271147;5252;0.3852982173;888;0.06514562395;4241;0.3111290441;2587;0.16469315;6579;0.4188311688;339;0.02158135982;6203;0.3948943214;4264;0.2828148836;5045;0.3346156397;900;0.05969357299;4868;0.3228759037;5329;0.3243259692;4243;0.2582313919;368;0.02239668919;6491;0.3950459497;5961;0.3707089552;6526;0.4058457711;768;0.04776119403;2825;0.1756840796;7340;0.4464448635;5872;0.3571558908;1989;0.1209780427;1240;0.07542120309;;;;;;;;;4337;0.2913475749;3138;0.2108020959;0;0;7411;0.4978503292;6587;0.4515045582;5235;0.3588319967;597;0.04092124203;2170;0.148742203;9350;0.5151515152;4422;0.2436363636;3947;0.2174655647;431;0.02374655647;10307;0.5415046758;4600;0.241672796;2542;0.1335504886;1585;0.08327203951;6002;0.3340382903;6130;0.3411620659;3654;0.2033615316;2182;;7905;0.5160258503;7414;0.4839741497;;0;;0;11118;0.5479276527;4119;0.2029964023;5054;0.249075945;;0;13491;0.6424285714;7509;0.3575714286;;0;;0;8692;0.502514887;4013;0.2320055501;4592;0.2654795629;0;0
Viña del Mar;VIÑA DEL MAR;Valparaíso;341;7;6;61686;0.4788393467;58739;0.4559631746;8399;0.06519747873;0;0;54286;0.4435855532;55314;0.4519856186;12780;0.1044288282;0;0;107355;0.7875566706;28959;0.2124433294;0;0;0;0;68465;0.5386703383;42224;0.3322108576;10987;0.08644374508;5424;0.04267505901;61650;0.6345660968;35503;0.3654339032;0;0;0;0;49627;0.5431016558;34494;0.3774910535;3416;0.03738358668;3840;0.042023704;52707;0.4140116882;51347;0.4033289346;14979;0.1176595344;8275;0.0649998429;;;;;;;;;44799;0.5993016909;24155;0.323135167;5798;0.07756314212;0;0;38930;0.5443765469;24634;0.3444688378;5314;0.07430816775;2635;0.0368464475;52904;0.4255538217;37733;0.3035200051;30636;0.2464325359;3045;0.02449363729;57884;0.4513196367;37736;0.294226346;22504;0.1754629449;10131;0.07899107247;43557;0.320571416;47383;0.3487300641;27856;0.2050149772;17077;;55633;0.4936861628;57056;0.5063138372;;0;;0;63719;0.4691015372;30739;0.2263016079;41374;0.3045968549;;0;79218;0.5701064389;59735;0.4298935611;;0;;0;76564;0.5056432812;33213;0.2193449963;41642;0.2750117224;0;0
Algarrobo;ALGARROBO;Valparaíso;2;7;6;2317;0.407635468;317;0.0557705841;0;0;3050;0.5365939479;2441;0.4355040143;1617;0.2884924175;33;0.005887600357;1514;0.2701159679;2471;0.4139028476;1197;0.2005025126;93;0.01557788945;2209;0.3700167504;2971;0.4949192071;2039;0.3396635016;100;0.0166583375;893;0.1487589539;1804;0.3005664778;403;0.06714428524;0;0;3795;0.6322892369;2225;0.3742011436;1950;0.3279515641;383;0.06441305079;1388;0.2334342415;2917;0.5190391459;2110;0.3754448399;593;0.1055160142;0;0;;;;;;;;;1446;0.2539069359;744;0.1306409131;0;0;3505;0.615452151;3138;0.5560871877;2324;0.411837675;59;0.01045543151;122;0.02161970583;2377;0.4178238706;1560;0.2742133943;900;0.1582000352;852;0.1497626999;0;;0;;0;;0;;2207;0.3743850721;2316;0.3928753181;824;0.1397794741;548;;2701;0.5117468738;2577;0.4882531262;;0;;0;3312;0.5283139257;1575;0.2512362418;1382;0.2204498325;;0;4138;0.6216013219;2519;0.3783986781;;0;;0;3727;0.5687471387;1562;0.238364108;1264;0.1928887532;0;0
Cartagena;CARTAGENA;Valparaíso;30;7;6;2656;0.2866083954;2666;0.2876874933;261;0.02816445452;3684;0.3975396568;3541;0.3865720524;3133;0.3420305677;222;0.02423580786;2264;0.2471615721;935;0.09422553663;3217;0.3241963116;0;0;5771;0.5815781518;2513;0.2583264803;5484;0.5637335526;757;0.07781661184;974;0.1001233553;2814;0.3127361636;4683;0.5204489887;0;0;1501;0.1668148477;3542;0.3983803847;3279;0.36879991;965;0.1085367225;1105;0.1242829828;3592;0.437302167;3624;0.4411979547;998;0.1214998783;0;0;;;;;;;;;2599;0.3470423287;4526;0.6043530511;0;0;364;0.04860462011;2367;0.3212976788;3811;0.5173069092;637;0.08646667572;552;0.07492873626;3208;0.4247318946;2579;0.341453727;1569;0.207732027;197;0.02608235138;0;;0;;0;;0;;2491;0.2863547534;4226;0.4858029659;1273;0.1463386596;709;;3077;0.4042301629;4535;0.5957698371;;0;;0;3660;0.441442528;2515;0.3033409721;2116;0.2552164998;;0;4674;0.5228772793;4265;0.4771227207;;0;;0;5082;0.4980399843;2614;0.2561740494;2508;0.2457859663;0;0
Casablanca;CASABLANCA;Valparaíso;31;7;6;2805;0.2902224521;6414;0.6636316606;446;0.04614588722;0;0;2583;0.2706412406;5954;0.6238474434;311;0.03258591785;696;0.07292539816;5192;0.4924127466;5352;0.5075872534;0;0;0;0;4578;0.4460684011;4602;0.4484068986;495;0.04823151125;588;0.05729318913;4004;0.3641986538;3884;0.3532836092;0;0;3106;0.2825177369;3035;0.2885803936;5416;0.5149757535;46;0.004373870876;2020;0.1920699819;3827;0.3880551612;4820;0.4887446765;1215;0.1232001622;0;0;;;;;;;;;6153;0.6792140413;2906;0.3207859587;0;0;0;0;3703;0.4129125781;4214;0.4698929527;0;0;1051;0.1171944692;3427;0.3925993814;3112;0.3565127735;1680;0.1924619086;510;0.05842593653;3993;0.4372536137;3254;0.3563293912;1165;0.1275733684;720;0.07884362681;2591;0.2450349915;5393;0.5100245886;1496;0.1414790997;1094;;3264;0.3567213115;5886;0.6432786885;;0;;0;4382;0.4353268428;2804;0.2785614941;2880;0.286111663;;0;5990;0.5558648849;4786;0.4441351151;;0;;0;5157;0.4670349574;3209;0.2906176417;2676;0.2423474008;0;0
El Quisco;EL QUISCO;Valparaíso;86;7;6;2520;0.4079650316;3332;0.5394204306;104;0.0168366521;221;0.03577788571;2417;0.3961645632;2453;0.4020652352;467;0.07654482872;764;0.1252253729;1247;0.1925868726;2720;0.4200772201;268;0.04138996139;2240;0.3459459459;2208;0.346461635;2502;0.3925937549;653;0.102463518;1010;0.1584810921;1942;0.3375043448;3265;0.5674313521;0;0;547;0.09506430309;1688;0.29546648;3032;0.5307194119;374;0.06546472956;619;0.1083493786;2389;0.4359489051;2412;0.4401459854;679;0.1239051095;0;0;;;;;;;;;2079;0.3790337284;2984;0.5440291705;0;0;422;0.07693710119;1557;0.2851648352;3276;0.6;26;0.004761904762;601;0.1100732601;1953;0.3556081573;1958;0.3565185725;1061;0.1931900947;520;0.09468317553;16;0.7619047619;0;0;0;0;5;0.2380952381;1693;0.2916451335;2662;0.4585701981;928;0.1598621878;522;;2222;0.4205147615;3062;0.5794852385;;0;;0;2616;0.4354194407;1818;0.3025965379;1574;0.2619840213;;0;3489;0.5239525454;3170;0.4760474546;;0;;0;3415;0.5004396249;1594;0.2335873388;1815;0.2659730363;0;0
El Tabo;EL TABO;Valparaíso;87;7;6;3216;0.5953350611;2186;0.4046649389;0;0;0;0;1860;0.342920354;2161;0.3984144543;547;0.1008480826;856;0.1578171091;842;0.1483177735;2777;0.4891668135;0;0;2058;0.3625154131;1657;0.2944730762;2600;0.462057935;741;0.1316865115;629;0.1117824773;1231;0.232132755;2567;0.4840656232;1505;0.2838016217;0;0;1611;0.3102253033;2426;0.4671673407;813;0.1565569035;343;0.06605045253;2126;0.4528221512;2048;0.4362087327;521;0.1109691161;0;0;;;;;;;;;444;0.09156527119;2394;0.4937100433;325;0.06702412869;1686;0.3477005568;1798;0.3715643728;2706;0.5592064476;335;0.06922917958;0;0;1718;0.397869384;1627;0.3767948124;853;0.1975451598;120;0.02779064382;0;;0;;0;;0;;1463;0.2975391499;2361;0.4801708359;739;0.1502948953;354;;1813;0.4101809955;2607;0.5898190045;;0;;0;2159;0.4397148676;1592;0.3242362525;1159;0.2360488798;;0;2694;0.5055357478;2635;0.4944642522;;0;;0;2710;0.4679675358;1405;0.2426178553;1676;0.2894146089;0;0
San Antonio;SAN ANTONIO;Valparaíso;281;7;6;6272;0.1626766956;10785;0.2797302555;7223;0.1873427571;14275;0.3702502918;8647;0.232972303;24278;0.6541114344;4191;0.1129162625;0;0;4073;0.1056824079;20007;0.5191229891;6362;0.1650752465;8098;0.2101193565;7313;0.2001861433;19386;0.5306725795;5921;0.1620815198;3911;0.1070597575;6490;0.2225193719;22676;0.7774806281;0;0;0;0;6439;0.2203476833;21290;0.7285606735;587;0.02008760523;906;0.03100403805;13917;0.3815385459;18112;0.4965456739;4447;0.1219157802;0;0;;;;;;;;;5170;0.2349679589;13117;0.5961459801;3716;0.168886061;0;0;4798;0.2210346893;13973;0.6437094025;2767;0.1274704013;169;0.007785506979;8951;0.2697140447;11815;0.3560128966;11501;0.3465513605;920;0.02772169826;0;;0;;0;;0;;6202;0.1635031108;21255;0.5603448276;6621;0.1745491933;3854;;8179;0.2556976272;23808;0.7443023728;;0;;0;10806;0.2919357017;12530;0.3385114143;13679;0.369552884;;0;14592;0.3812509798;23682;0.6187490202;;0;;0;15557;0.3747320246;13036;0.3140069854;12922;0.31126099;0;0
Santo Domingo;SANTO DOMINGO;Valparaíso;310;7;6;4528;0.7478117258;1195;0.1973575557;332;0.05483071841;0;0;3392;0.5530735366;2557;0.4169248329;0;0;184;0.03000163052;2394;0.3347315436;1475;0.2062360179;172;0.024049217;3111;0.4349832215;3397;0.4838342117;2223;0.3166215639;114;0.01623700328;1287;0.1833072212;4795;1;0;0;0;0;0;0;2917;0.5365091043;2013;0.3702409417;0;0;507;0.09324995402;4349;0.6744727047;1708;0.2648883375;391;0.06063895782;0;0;;;;;;;;;4099;0.7525243253;1348;0.2474756747;0;0;0;0;2621;0.4948083821;1658;0.3130073627;20;0.003775722107;998;0.1884085331;3133;0.603777221;1551;0.2989015225;396;0.07631528233;109;0.02100597418;0;;0;;0;;0;;2592;0.3900677201;2697;0.4058690745;870;0.1309255079;486;;2988;0.5025227043;2958;0.4974772957;;0;;0;3578;0.5670364501;1630;0.2583201268;1102;0.1746434231;;0;4299;0.6328573532;2494;0.3671426468;;0;;0;4142;0.5473767675;2071;0.2736883838;1354;0.1789348487;0;0
Colina;COLINA;Metropolitana;58;8;7;14912;0.5559822527;10952;0.4083367511;957;0.03568099623;0;0;9578;0.3662715105;12312;0.4708221797;1083;0.04141491396;3177;0.1214913958;16293;0.5747292673;5772;0.2036050654;716;0.02525662281;5568;0.1964090444;12027;0.4450982569;9331;0.3453240073;1325;0.04903593501;4338;0.1605418008;15475;0.5728935288;10262;0.3799052273;1275;0.04720124389;0;0;11039;0.4168177013;11086;0.4185923576;308;0.01162966319;4051;0.1529602779;15064;0.503812709;10581;0.3538795987;4255;0.1423076923;0;0;15988;0.530968749;11003;0.3654146325;3120;0.1036166185;0;0;14905;0.6607704925;7652;0.3392295075;0;0;0;0;13234;0.5944125045;7850;0.3525871362;1180;0.05300035932;0;0;20487;0.6077244816;7412;0.2198688855;5812;0.1724066328;0;0;;;;;;;;;12084;0.3791058824;12281;0.3852862745;5100;0.16;2410;;14617;0.5118893364;13938;0.4881106636;;0;;0;22811;0.6192247136;6847;0.1858678538;7180;0.1949074325;;0;29052;0.7267360416;10924;0.2732639584;;0;;0;16959;0.5357785992;7682;0.2426942154;7012;0.2215271854;0;0
Lampa;LAMPA;Metropolitana;133;8;7;3175;0.2155026132;6997;0.4749202471;576;0.03909590715;3985;0.2704812326;3433;0.2366117582;6902;0.475704735;2088;0.1439106761;2086;0.1437728307;7891;0.4611114358;6474;0.378308888;0;0;2748;0.1605796763;5499;0.3334546116;7540;0.4572190892;1641;0.09950882299;1811;0.1098174762;8871;0.4604962625;7969;0.4136731728;417;0.02164659468;2007;0.1041839701;4538;0.2450720959;10574;0.5710428255;723;0.03904520171;2682;0.1448398769;7227;0.3939278317;7636;0.4162215197;3483;0.1898506486;0;0;8077;0.4373747766;8086;0.4378621325;2304;0.1247630909;0;0;7975;0.4744482123;2757;0.1640192754;771;0.04586828485;5306;0.3156642275;6064;0.3714320715;7030;0.4306014945;1453;0.08899914247;1779;0.1089672914;8715;0.4323560054;6361;0.3155727539;5081;0.2520712408;0;0;;;;;;;;;5293;0.2671748019;9382;0.4735752865;3581;0.1807581647;1555;;6715;0.3931498829;10365;0.6068501171;;0;;0;10903;0.4714606936;5912;0.2556429992;6311;0.2728963072;;0;14390;0.5833941458;10276;0.4166058542;;0;;0;8545;0.4583243939;5349;0.2869019524;4750;0.2547736537;0;0
Quilicura;QUILICURA;Metropolitana;251;8;7;9647;0.2876352903;18027;0.5374936641;2115;0.06306091416;3750;0.1118101315;9289;0.2839804341;17012;0.5200856007;4212;0.1287679609;2197;0.06716600428;10227;0.2293563579;12220;0.2740524781;2060;0.04619869926;20083;0.4503924647;12514;0.2991203748;18898;0.4517162253;4417;0.1055789272;6007;0.1435844727;1924;0.04524823029;10363;0.2437148703;0;0;30234;0.7110368994;9972;0.2467706013;15655;0.3874041079;11192;0.2769611482;3591;0.08886414254;13383;0.271785707;23790;0.4831339737;12068;0.2450803192;0;0;18248;0.369190928;23071;0.4667691747;8108;0.1640398972;0;0;4725;0.1325720378;9819;0.2754973205;0;0;21097;0.5919306417;12018;0.3579875488;18813;0.560394388;2740;0.08161806321;0;0;17255;0.3260027584;20345;0.3843828525;15329;0.2896143891;0;0;;;;;;;;;10984;0.2061755045;22987;0.4314781793;13650;0.2562177382;5654;;15076;0.3525395192;27688;0.6474604808;;0;;0;21710;0.3633837708;15660;0.2621183717;22374;0.3744978575;;0;29972;0.4876112386;31495;0.5123887614;;0;;0;19457;0.3886347748;12596;0.2515929292;18012;0.359772296;0;0
Pudahuel;PUDAHUEL;Metropolitana;233;8;7;12769;0.2280178571;37416;0.6681428571;3508;0.06264285714;2307;0.04119642857;14400;0.2703666848;28680;0.5384803139;10181;0.1911530013;0;0;14446;0.2453339674;39104;0.6640965983;5333;0.0905694343;0;0;15264;0.2801916405;31421;0.5767755199;5674;0.1041540467;2118;0.03887879289;11976;0.2495987995;30502;0.6357099685;0;0;5503;0.1146912319;10455;0.2291054915;30218;0.6621817066;2564;0.05618617697;2397;0.05252662488;17200;0.2672135222;31734;0.4930089485;15434;0.2397775292;0;0;21176;0.3239902081;33980;0.5198898409;10204;0.156119951;0;0;11128;0.3046096573;18301;0.5009580642;7103;0.1944322786;0;0;10897;0.3241707571;17273;0.5138479845;5445;0.1619812584;0;0;21208;0.3245046286;24398;0.3733149721;19749;0.3021803994;0;0;;;;;;;;;12987;0.1853564547;33737;0.4815100264;16485;0.2352815243;6856;;18307;0.3109363588;40570;0.6890636412;;0;;0;25944;0.3459522889;21303;0.2840665129;27746;0.3699811982;;0;35397;0.4599043734;41569;0.5400956266;;0;;0;24556;0.3709477628;19204;0.2900993988;22438;0.3389528385;0;0
Tiltil;TILTIL;Metropolitana;320;8;7;1886;0.2623452497;0;0;2601;0.3618027542;2702;0.3758519961;2019;0.2821802935;3300;0.4612159329;1016;0.1419986024;820;0.1146051712;2701;0.3969140338;0;0;3238;0.4758265981;866;0.1272593681;2173;0.3172725945;2357;0.3441378303;1166;0.1702438312;1153;0.1683457439;3337;0.4940775837;2408;0.356529464;0;0;1009;0.1493929523;1353;0.2041955931;3211;0.4846060972;261;0.03939028071;1801;0.271808029;2140;0.3725626741;2785;0.4848537604;819;0.1425835655;0;0;2284;0.3890971039;3030;0.5161839864;556;0.09471890971;0;0;3302;0.5505168389;2075;0.3459486495;0;0;621;0.1035345115;2508;0.4241501776;2734;0.4623710468;531;0.0898021309;140;0.02367664468;2309;0.4092520383;1970;0.3491669621;1363;0.2415809996;0;0;;;;;;;;;1673;0.2635060639;3346;0.5270121279;809;0.1274216412;521;;2005;0.3532417195;3671;0.6467582805;;0;;0;2878;0.4400611621;1985;0.3035168196;1677;0.2564220183;;0;3919;0.5507307476;3197;0.4492692524;;0;;0;3052;0.4203277785;2301;0.3168984988;1908;0.2627737226;0;0
Cerrillos;CERRILLOS;Metropolitana;35;8;7;18758;0.5652213216;12406;0.3738210745;2023;0.06095760388;0;0;13720;0.4309857385;15453;0.485424389;2661;0.08358987246;0;0;20708;0.6551713228;8375;0.264972949;2524;0.07985572816;0;0;13376;0.4470887091;13216;0.4417407581;2133;0.07129487265;1193;0.03987566014;10329;0.4410521372;11009;0.4700883898;1228;0.05243605619;853;0.03642341688;7106;0.3159626501;11461;0.5096042686;1669;0.07421076034;2254;0.100222321;11990;0.3971645301;14057;0.4656331776;3568;0.1181887442;574;0.01901354798;11532;0.3831101957;15317;0.5088535265;3252;0.1080362779;0;0;7590;0.3604502066;13467;0.6395497934;0;0;0;0;6431;0.3199820878;11779;0.5860782167;1888;0.09393969549;0;0;10599;0.3813687392;9692;0.3487334485;7501;0.2698978123;0;0;;;;;;;;;7686;0.2418502203;14746;0.4640025173;6334;0.1993077407;3014;;9683;0.3618054777;17080;0.6381945223;;0;;0;12499;0.3947883765;9521;0.3007264687;9640;0.3044851548;;0;16424;0.5002131936;16410;0.4997868064;;0;;0;15164;0.4336536262;9186;0.2626973233;10618;0.3036490506;0;0
Estación Central;ESTACION CENTRAL;Metropolitana;90;8;7;24829;0.4033890595;24093;0.3914314958;10137;0.1646926939;2492;0.04048675082;23499;0.3912913163;23353;0.3888602115;13203;0.2198484722;0;0;21404;0.3624847582;12343;0.2090333288;18567;0.3144391004;6734;0.1140428126;20083;0.357367831;22316;0.3971030482;9466;0.1684431553;4332;0.07708596544;22170;0.485470909;21549;0.4718724681;0;0;1948;0.04265662294;13341;0.3055097554;24695;0.5655170834;4382;0.100348081;1250;0.02862508015;16900;0.313305278;27812;0.5156003782;7991;0.1481433418;1238;0.02295100202;19472;0.3573630891;28204;0.5176185582;6812;0.1250183527;0;0;15440;0.4863604864;12402;0.3906633907;2608;0.08215208215;1296;0.04082404082;10825;0.3544067575;17088;0.5594552122;2631;0.08613803038;0;0;16780;0.3483640591;17132;0.3556718153;14256;0.2959641256;0;0;;;;;;;;;13161;0.2287556707;27762;0.482540455;11904;0.2069073401;4706;;16921;0.3407370117;32739;0.6592629883;;0;;0;20037;0.3687814036;17751;0.3267075258;16545;0.3045110706;;0;26034;0.4565366068;30991;0.5434633932;;0;;0;25892;0.3953641069;19063;0.2910870528;20534;0.3135488403;0;0
Maipú;MAIPU;Metropolitana;164;8;7;53231;0.4173965546;68907;0.540315688;5393;0.04228775749;0;0;44324;0.3620946001;70705;0.5776080386;7381;0.06029736133;0;0;34430;0.2534095844;90961;0.6694855999;0;0;10476;0.07710481574;38511;0.3051318823;69376;0.5496826743;11352;0.08994461655;6972;0.05524082687;38946;0.3414818062;60746;0.5326260412;10977;0.09624725997;3381;0.02964489259;31309;0.2893195091;60438;0.5584941229;11771;0.1087731944;4698;0.04341317365;55478;0.344105096;72338;0.4486800973;29372;0.182181313;4036;0.02503349377;54916;0.3368521779;89205;0.5471793016;18906;0.1159685206;0;0;35303;0.3626101604;17040;0.1750241377;14400;0.147907722;30615;0.3144579798;25275;0.2800585048;43120;0.4777892276;21854;0.2421522676;0;0;66967;0.3935045628;47231;0.2775339198;55983;0.3289615174;0;0;;;;;;;;;38031;0.2215626074;68049;0.3964427407;46023;0.2681227388;19546;;50841;0.3791190354;83262;0.6208809646;;0;;0;68917;0.3633004212;50277;0.2650384561;70503;0.3716611227;;0;92672;0.4782774744;101090;0.5217225256;;0;;0;63607;0.4043006242;41799;0.2656839937;51920;0.3300153821;0;0
Conchalí;CONCHALI;Metropolitana;63;9;7;25293;0.379700659;36043;0.5410805699;5277;0.07921877111;0;0;24201;0.3780165883;33794;0.5278580466;6026;0.09412536511;0;0;25843;0.4333093006;24814;0.4160560688;8984;0.1506346305;0;0;21440;0.3779238864;27362;0.4823112584;6104;0.1075954945;1825;0.03216936067;12903;0.3064845606;21508;0.5108788599;4502;0.106935867;3187;0.07570071259;11411;0.2822967691;21776;0.5387165405;4491;0.1111028648;2744;0.06788382564;16440;0.3062650198;23496;0.4377130722;10403;0.1938001826;3340;0.06222172544;19449;0.3600533165;26990;0.4996575152;7578;0.1402891682;0;0;7174;0.2424303866;8302;0.280548797;2920;0.09867531765;11196;0.3783454988;9465;0.3311872354;14261;0.4990027643;4853;0.1698100003;0;0;18072;0.366067088;17231;0.3490317615;11728;0.2375627937;2337;0.04733835683;;;;;;;;;12817;0.2222511228;27758;0.4813331252;12065;0.209211188;5029;;16832;0.3403016457;32630;0.6596983543;;0;;0;20351;0.3699105715;17486;0.3178348117;17179;0.3122546168;;0;27084;0.4694585038;30608;0.5305414962;;0;;0;27260;0.4068413826;19248;0.2872664319;20496;0.3058921855;0;0
Huechuraba;HUECHURABA;Metropolitana;110;9;7;15760;0.571532185;10318;0.3741795104;1497;0.05428830462;0;0;10758;0.4090494297;12438;0.4729277567;2451;0.09319391635;653;0.02482889734;1150;0.04139519816;10173;0.3661855225;0;0;16458;0.5924192794;11853;0.4475025484;10914;0.4120511949;2248;0.08487182391;1472;0.05557443274;7431;0.2823650112;12381;0.470456359;1839;0.06987878558;4666;0.1772998442;6553;0.2587970459;11356;0.4484814976;3652;0.1442281111;3760;0.1484933454;9839;0.3322415074;12012;0.405618964;5623;0.1898764098;2140;0.0722631188;11444;0.3816065891;14209;0.4738070626;4336;0.1445863483;0;0;5944;0.2394264078;16208;0.652863933;262;0.01055345203;2412;0.0971562072;8754;0.3759824765;11737;0.5041017051;1405;0.06034445733;1387;0.05957136108;12436;0.3926992548;11146;0.3519641278;6807;0.2149488443;1279;0.04038777315;;;;;;;;;7258;0.2261340977;14764;0.459995015;7065;0.2201208873;3009;;9844;0.3570159214;17729;0.6429840786;;0;;0;14045;0.4024585936;10492;0.3006476016;10361;0.2968938048;;0;18647;0.513041325;17699;0.486958675;;0;;0;11958;0.3872033157;9032;0.2924586342;9893;0.3203380501;0;0
